time,tmax_c,tmin_c,tmean_c,precip_mm,wind_speed_max,wind_gusts_max,rad_solar,sunshine_sec,humidade_relativa,nebulosidade_media,sunrise,sunset,date,zone,latitude,longitude,HDD18,CDD22,amp_termica,day_length_hours,dow,is_weekend,month,year,is_holiday,is_dst,consumo_gwh
2020-12-02,16.2,7.6,10.8,0.0,16.9,33.1,9.13,30536.78,65,40,2020-12-02 08:38:00,2020-12-02 18:08:00,2020-12-02,COIMBRA,40.206,-8.419,7.2,0.0,8.6,9.5,2,0,12,2020,0,False,148.0
2020-12-03,13.2,3.7,9.2,1.4,21.7,45.4,8.73,28209.6,69,42,2020-12-03 08:39:00,2020-12-03 18:08:00,2020-12-03,COIMBRA,40.206,-8.419,8.8,0.0,9.5,9.48,3,0,12,2020,0,False,154.0
2020-12-04,11.6,5.3,7.9,13.3,31.0,60.8,4.07,20106.91,85,78,2020-12-04 08:40:00,2020-12-04 18:08:00,2020-12-04,COIMBRA,40.206,-8.419,10.1,0.0,6.3,9.47,4,0,12,2020,0,False,162.0
2020-12-05,10.5,3.5,6.8,1.6,18.7,39.6,7.37,29710.46,87,61,2020-12-05 08:41:00,2020-12-05 18:07:00,2020-12-05,COIMBRA,40.206,-8.419,11.2,0.0,7.0,9.43,5,1,12,2020,0,False,146.0
2020-12-06,11.1,5.3,8.3,3.7,12.1,25.6,3.32,6600.29,93,82,2020-12-06 08:42:00,2020-12-06 18:07:00,2020-12-06,COIMBRA,40.206,-8.419,9.7,0.0,5.8,9.42,6,1,12,2020,0,False,139.0
2020-12-07,14.1,10.6,12.3,6.0,29.3,55.1,5.35,23844.54,86,74,2020-12-07 08:43:00,2020-12-07 18:07:00,2020-12-07,COIMBRA,40.206,-8.419,5.7,0.0,3.5,9.4,0,0,12,2020,0,False,152.0
2020-12-08,12.2,7.5,10.3,7.2,28.0,61.9,5.54,29996.78,86,61,2020-12-08 08:43:00,2020-12-08 18:07:00,2020-12-08,COIMBRA,40.206,-8.419,7.7,0.0,4.7,9.4,1,0,12,2020,0,False,140.0
2020-12-09,12.9,6.0,9.8,0.1,16.6,29.9,3.13,2945.2,85,93,2020-12-09 08:44:00,2020-12-09 18:07:00,2020-12-09,COIMBRA,40.206,-8.419,8.2,0.0,6.9,9.38,2,0,12,2020,0,False,163.0
2020-12-10,15.6,12.5,14.8,35.5,20.5,44.6,2.19,1771.88,97,100,2020-12-10 08:45:00,2020-12-10 18:08:00,2020-12-10,COIMBRA,40.206,-8.419,3.2,0.0,3.1,9.38,3,0,12,2020,0,False,165.0
2020-12-11,15.9,14.7,15.5,15.8,25.0,47.9,0.81,0.0,96,98,2020-12-11 08:46:00,2020-12-11 18:08:00,2020-12-11,COIMBRA,40.206,-8.419,2.5,0.0,1.2,9.37,4,0,12,2020,0,False,162.0
2020-12-12,16.0,12.6,14.3,1.0,12.1,26.6,5.01,19508.38,91,72,2020-12-12 08:47:00,2020-12-12 18:08:00,2020-12-12,COIMBRA,40.206,-8.419,3.7,0.0,3.4,9.35,5,1,12,2020,0,False,139.0
2020-12-13,16.2,14.0,15.0,3.0,16.5,32.4,3.0,0.0,93,100,2020-12-13 08:48:00,2020-12-13 18:08:00,2020-12-13,COIMBRA,40.206,-8.419,3.0,0.0,2.2,9.33,6,1,12,2020,0,False,131.0
2020-12-14,15.7,10.6,13.4,9.8,18.9,40.3,5.3,21600.0,92,80,2020-12-14 08:48:00,2020-12-14 18:08:00,2020-12-14,COIMBRA,40.206,-8.419,4.6,0.0,5.1,9.33,0,0,12,2020,0,False,155.0
2020-12-15,13.8,8.4,11.4,4.1,28.8,52.9,6.24,29217.64,82,62,2020-12-15 08:49:00,2020-12-15 18:09:00,2020-12-15,COIMBRA,40.206,-8.419,6.6,0.0,5.4,9.33,1,0,12,2020,0,False,158.0
2020-12-16,13.4,5.0,11.5,26.2,36.0,78.5,2.44,2844.99,87,77,2020-12-16 08:50:00,2020-12-16 18:09:00,2020-12-16,COIMBRA,40.206,-8.419,6.5,0.0,8.4,9.32,2,0,12,2020,0,False,161.0
2020-12-17,14.1,5.7,9.5,0.0,12.3,22.7,8.15,27487.02,80,67,2020-12-17 08:50:00,2020-12-17 18:09:00,2020-12-17,COIMBRA,40.206,-8.419,8.5,0.0,8.4,9.32,3,0,12,2020,0,False,159.0
2020-12-18,14.4,7.3,11.3,3.0,29.4,55.4,7.01,25418.08,76,75,2020-12-18 08:51:00,2020-12-18 18:10:00,2020-12-18,COIMBRA,40.206,-8.419,6.7,0.0,7.1,9.32,4,0,12,2020,0,False,160.0
2020-12-19,15.3,9.2,12.6,13.8,31.0,58.7,6.75,29771.26,85,60,2020-12-19 08:51:00,2020-12-19 18:10:00,2020-12-19,COIMBRA,40.206,-8.419,5.4,0.0,6.1,9.32,5,1,12,2020,0,False,142.0
2020-12-20,15.2,8.2,11.4,0.0,14.8,28.8,5.11,16587.02,87,63,2020-12-20 08:52:00,2020-12-20 18:10:00,2020-12-20,COIMBRA,40.206,-8.419,6.6,0.0,7.0,9.3,6,1,12,2020,0,False,134.0
2020-12-21,15.5,13.1,14.1,0.2,17.7,32.4,3.41,8500.65,86,97,2020-12-21 08:52:00,2020-12-21 18:11:00,2020-12-21,COIMBRA,40.206,-8.419,3.9,0.0,2.4,9.32,0,0,12,2020,0,False,152.0
2020-12-22,17.7,10.0,13.9,0.0,17.3,33.5,8.35,29506.38,83,81,2020-12-22 08:53:00,2020-12-22 18:11:00,2020-12-22,COIMBRA,40.206,-8.419,4.1,0.0,7.7,9.3,1,0,12,2020,0,False,151.0
2020-12-23,13.7,8.8,12.0,1.6,13.6,25.2,1.46,230.61,88,86,2020-12-23 08:53:00,2020-12-23 18:12:00,2020-12-23,COIMBRA,40.206,-8.419,6.0,0.0,4.9,9.32,2,0,12,2020,0,False,149.0
2020-12-24,11.9,4.5,7.9,0.0,15.1,30.6,8.42,25430.85,84,69,2020-12-24 08:54:00,2020-12-24 18:12:00,2020-12-24,COIMBRA,40.206,-8.419,10.1,0.0,7.4,9.3,3,0,12,2020,0,False,128.0
2020-12-25,12.7,4.4,7.3,0.0,23.7,45.4,9.19,29807.42,68,9,2020-12-25 08:54:00,2020-12-25 18:13:00,2020-12-25,COIMBRA,40.206,-8.419,10.7,0.0,8.3,9.32,4,0,12,2020,0,False,117.0
2020-12-26,10.9,2.4,5.2,0.0,15.7,28.8,9.16,29828.91,68,0,2020-12-26 08:54:00,2020-12-26 18:14:00,2020-12-26,COIMBRA,40.206,-8.419,12.8,0.0,8.5,9.33,5,1,12,2020,0,False,130.0
2020-12-27,11.4,-0.0,6.5,2.7,25.1,46.4,5.57,16776.25,80,64,2020-12-27 08:55:00,2020-12-27 18:14:00,2020-12-27,COIMBRA,40.206,-8.419,11.5,0.0,11.4,9.32,6,1,12,2020,0,False,137.0
2020-12-28,12.3,7.8,10.3,5.5,29.8,60.8,6.8,29884.65,77,56,2020-12-28 08:55:00,2020-12-28 18:15:00,2020-12-28,COIMBRA,40.206,-8.419,7.7,0.0,4.5,9.33,0,0,12,2020,0,False,149.0
2020-12-29,10.0,5.0,8.1,10.8,18.5,47.2,5.79,26960.46,86,52,2020-12-29 08:55:00,2020-12-29 18:16:00,2020-12-29,COIMBRA,40.206,-8.419,9.9,0.0,5.0,9.35,1,0,12,2020,0,False,152.0
2020-12-30,10.7,2.9,6.5,0.0,9.7,15.5,5.7,29824.21,85,45,2020-12-30 08:55:00,2020-12-30 18:17:00,2020-12-30,COIMBRA,40.206,-8.419,11.5,0.0,7.8,9.37,2,0,12,2020,0,False,153.0
2020-12-31,11.6,4.9,8.4,7.7,20.6,47.5,3.37,14507.54,91,73,2020-12-31 08:56:00,2020-12-31 18:18:00,2020-12-31,COIMBRA,40.206,-8.419,9.6,0.0,6.7,9.37,3,0,12,2020,0,False,145.0
2021-01-01,9.8,3.1,6.0,0.6,18.6,41.0,6.77,29071.61,86,38,2021-01-01 08:56:00,2021-01-01 18:18:00,2021-01-01,COIMBRA,40.206,-8.419,12.0,0.0,6.7,9.37,4,0,1,2021,0,False,128.0
2021-01-02,10.0,0.1,4.2,0.0,12.0,25.2,8.72,30095.45,83,4,2021-01-02 08:56:00,2021-01-02 18:19:00,2021-01-02,COIMBRA,40.206,-8.419,13.8,0.0,9.9,9.38,5,1,1,2021,0,False,138.0
2021-01-03,9.3,0.1,4.6,0.0,9.1,18.0,6.91,30149.31,84,22,2021-01-03 08:56:00,2021-01-03 18:20:00,2021-01-03,COIMBRA,40.206,-8.419,13.4,0.0,9.2,9.4,6,1,1,2021,0,False,142.0
2021-01-04,9.6,2.2,5.7,1.6,11.7,24.5,7.96,30206.91,87,36,2021-01-04 08:56:00,2021-01-04 18:21:00,2021-01-04,COIMBRA,40.206,-8.419,12.3,0.0,7.4,9.42,0,0,1,2021,0,False,169.0
2021-01-05,9.1,-0.1,3.4,0.0,11.2,20.9,9.67,30268.15,79,1,2021-01-05 08:56:00,2021-01-05 18:22:00,2021-01-05,COIMBRA,40.206,-8.419,14.6,0.0,9.2,9.43,1,0,1,2021,0,False,178.0
2021-01-06,9.6,-1.2,3.0,0.0,12.8,23.4,9.73,30332.99,74,3,2021-01-06 08:56:00,2021-01-06 18:23:00,2021-01-06,COIMBRA,40.206,-8.419,15.0,0.0,10.8,9.45,2,0,1,2021,0,False,184.0
2021-01-07,9.1,1.7,4.0,0.0,19.5,37.1,9.9,30401.33,67,37,2021-01-07 08:56:00,2021-01-07 18:24:00,2021-01-07,COIMBRA,40.206,-8.419,14.0,0.0,7.4,9.47,3,0,1,2021,0,False,183.0
2021-01-08,7.8,1.2,3.4,0.0,24.0,46.1,8.16,22896.28,61,69,2021-01-08 08:56:00,2021-01-08 18:25:00,2021-01-08,COIMBRA,40.206,-8.419,14.6,0.0,6.6,9.48,4,0,1,2021,0,False,185.0
2021-01-09,7.1,-0.3,3.2,0.2,18.4,36.0,4.88,16951.15,64,80,2021-01-09 08:55:00,2021-01-09 18:26:00,2021-01-09,COIMBRA,40.206,-8.419,14.8,0.0,7.4,9.52,5,1,1,2021,0,False,168.0
2021-01-10,9.9,1.6,5.0,0.0,22.6,43.2,7.86,30631.16,69,34,2021-01-10 08:55:00,2021-01-10 18:27:00,2021-01-10,COIMBRA,40.206,-8.419,13.0,0.0,8.3,9.53,6,1,1,2021,0,False,157.0
2021-01-11,9.8,0.8,4.6,0.0,21.0,41.0,10.08,30716.36,64,2,2021-01-11 08:55:00,2021-01-11 18:28:00,2021-01-11,COIMBRA,40.206,-8.419,13.4,0.0,9.0,9.55,0,0,1,2021,0,False,180.0
2021-01-12,10.3,-0.7,3.6,0.0,10.9,19.4,10.14,30805.54,72,3,2021-01-12 08:55:00,2021-01-12 18:29:00,2021-01-12,COIMBRA,40.206,-8.419,14.4,0.0,11.0,9.57,1,0,1,2021,0,False,184.0
2021-01-13,11.3,0.8,5.0,0.0,11.5,20.5,10.27,30889.8,75,25,2021-01-13 08:54:00,2021-01-13 18:30:00,2021-01-13,COIMBRA,40.206,-8.419,13.0,0.0,10.5,9.6,2,0,1,2021,0,False,185.0
2021-01-14,11.2,-0.7,4.5,0.0,11.4,23.4,10.18,30916.01,85,8,2021-01-14 08:54:00,2021-01-14 18:31:00,2021-01-14,COIMBRA,40.206,-8.419,13.5,0.0,11.9,9.62,3,0,1,2021,0,False,183.0
2021-01-15,13.6,3.0,7.1,0.0,14.4,27.0,10.22,30944.42,78,7,2021-01-15 08:54:00,2021-01-15 18:32:00,2021-01-15,COIMBRA,40.206,-8.419,10.9,0.0,10.6,9.63,4,0,1,2021,0,False,176.0
2021-01-16,13.4,1.3,6.2,0.0,13.9,24.8,10.62,31006.94,76,3,2021-01-16 08:53:00,2021-01-16 18:33:00,2021-01-16,COIMBRA,40.206,-8.419,11.8,0.0,12.1,9.67,5,1,1,2021,0,False,154.0
2021-01-17,14.5,1.2,6.7,0.0,11.3,21.2,10.71,31045.79,74,14,2021-01-17 08:53:00,2021-01-17 18:34:00,2021-01-17,COIMBRA,40.206,-8.419,11.3,0.0,13.3,9.68,6,1,1,2021,0,False,145.0
2021-01-18,15.5,2.2,8.1,0.0,13.6,24.8,10.69,31123.15,73,0,2021-01-18 08:52:00,2021-01-18 18:35:00,2021-01-18,COIMBRA,40.206,-8.419,9.9,0.0,13.3,9.72,0,0,1,2021,0,False,168.0
2021-01-19,11.6,1.5,7.8,0.0,29.2,52.9,5.03,9805.96,81,77,2021-01-19 08:52:00,2021-01-19 18:37:00,2021-01-19,COIMBRA,40.206,-8.419,10.2,0.0,10.1,9.75,1,0,1,2021,0,False,176.0
2021-01-20,14.2,10.7,11.9,37.2,38.0,77.0,3.63,7154.78,90,97,2021-01-20 08:51:00,2021-01-20 18:38:00,2021-01-20,COIMBRA,40.206,-8.419,6.1,0.0,3.5,9.78,2,0,1,2021,0,False,171.0
2021-01-21,14.3,11.6,12.9,11.2,34.4,65.2,2.48,3340.34,93,94,2021-01-21 08:50:00,2021-01-21 18:39:00,2021-01-21,COIMBRA,40.206,-8.419,5.1,0.0,2.7,9.82,3,0,1,2021,0,False,168.0
2021-01-22,13.4,8.4,11.4,10.6,35.6,79.2,7.01,25227.29,79,52,2021-01-22 08:50:00,2021-01-22 18:40:00,2021-01-22,COIMBRA,40.206,-8.419,6.6,0.0,5.0,9.83,4,0,1,2021,0,False,160.0
2021-01-23,14.3,8.1,11.9,24.7,32.1,68.4,1.68,3633.0,90,92,2021-01-23 08:49:00,2021-01-23 18:41:00,2021-01-23,COIMBRA,40.206,-8.419,6.1,0.0,6.2,9.87,5,1,1,2021,0,False,145.0
2021-01-24,14.8,9.3,12.1,1.5,17.6,34.2,6.49,20401.4,89,95,2021-01-24 08:48:00,2021-01-24 18:42:00,2021-01-24,COIMBRA,40.206,-8.419,5.9,0.0,5.5,9.9,6,1,1,2021,0,False,132.0
2021-01-25,14.9,12.6,13.9,14.0,23.0,50.4,1.62,0.0,96,99,2021-01-25 08:48:00,2021-01-25 18:44:00,2021-01-25,COIMBRA,40.206,-8.419,4.1,0.0,2.3,9.93,0,0,1,2021,0,False,155.0
2021-01-26,15.7,13.9,14.7,12.0,13.2,25.6,1.44,0.0,99,100,2021-01-26 08:47:00,2021-01-26 18:45:00,2021-01-26,COIMBRA,40.206,-8.419,3.3,0.0,1.8,9.97,1,0,1,2021,0,False,154.0
2021-01-27,16.8,12.6,14.4,0.3,9.8,21.2,4.23,2210.74,96,100,2021-01-27 08:46:00,2021-01-27 18:46:00,2021-01-27,COIMBRA,40.206,-8.419,3.6,0.0,4.2,10.0,2,0,1,2021,0,False,151.0
2021-01-28,18.9,10.0,13.7,0.0,14.5,28.8,8.1,19711.46,93,89,2021-01-28 08:45:00,2021-01-28 18:47:00,2021-01-28,COIMBRA,40.206,-8.419,4.3,0.0,8.9,10.03,3,0,1,2021,0,False,152.0
2021-01-29,15.5,11.2,13.5,0.6,22.3,41.8,5.29,15031.54,90,96,2021-01-29 08:45:00,2021-01-29 18:48:00,2021-01-29,COIMBRA,40.206,-8.419,4.5,0.0,4.3,10.05,4,0,1,2021,0,False,152.0
2021-01-30,13.9,11.1,12.8,13.2,31.5,65.2,7.2,31595.64,84,62,2021-01-30 08:44:00,2021-01-30 18:50:00,2021-01-30,COIMBRA,40.206,-8.419,5.2,0.0,2.8,10.1,5,1,1,2021,0,False,133.0
2021-01-31,15.2,11.1,13.5,5.8,25.2,47.5,2.37,0.0,94,94,2021-01-31 08:43:00,2021-01-31 18:51:00,2021-01-31,COIMBRA,40.206,-8.419,4.5,0.0,4.1,10.13,6,1,1,2021,0,False,127.0
2021-02-01,15.0,12.5,13.7,3.8,17.6,33.5,5.54,19402.14,90,91,2021-02-01 08:42:00,2021-02-01 18:52:00,2021-02-01,COIMBRA,40.206,-8.419,4.3,0.0,2.5,10.17,0,0,2,2021,0,False,148.0
2021-02-02,16.8,12.9,14.3,2.4,26.5,49.3,6.41,17238.62,86,89,2021-02-02 08:41:00,2021-02-02 18:53:00,2021-02-02,COIMBRA,40.206,-8.419,3.7,0.0,3.9,10.2,1,0,2,2021,0,False,152.0
2021-02-03,16.2,10.5,13.4,6.4,27.9,55.4,9.64,32722.7,86,62,2021-02-03 08:40:00,2021-02-03 18:54:00,2021-02-03,COIMBRA,40.206,-8.419,4.6,0.0,5.7,10.23,2,0,2,2021,0,False,151.0
2021-02-04,14.5,9.7,11.4,2.4,11.2,22.3,6.08,14723.65,84,92,2021-02-04 08:39:00,2021-02-04 18:56:00,2021-02-04,COIMBRA,40.206,-8.419,6.6,0.0,4.8,10.28,3,0,2,2021,0,False,151.0
2021-02-05,12.2,7.9,10.1,4.7,14.3,27.4,3.84,0.0,87,98,2021-02-05 08:38:00,2021-02-05 18:57:00,2021-02-05,COIMBRA,40.206,-8.419,7.9,0.0,4.3,10.32,4,0,2,2021,0,False,154.0
2021-02-06,12.9,8.1,9.9,1.1,23.7,44.6,5.24,10489.68,85,83,2021-02-06 08:37:00,2021-02-06 18:58:00,2021-02-06,COIMBRA,40.206,-8.419,8.1,0.0,4.8,10.35,5,1,2,2021,0,False,137.0
2021-02-07,12.2,2.5,8.0,8.6,31.7,63.0,4.26,4037.51,85,74,2021-02-07 08:36:00,2021-02-07 18:59:00,2021-02-07,COIMBRA,40.206,-8.419,10.0,0.0,9.7,10.38,6,1,2,2021,0,False,133.0
2021-02-08,13.5,9.2,11.2,13.0,26.0,52.9,7.94,25651.08,83,75,2021-02-08 08:34:00,2021-02-08 19:00:00,2021-02-08,COIMBRA,40.206,-8.419,6.8,0.0,4.3,10.43,0,0,2,2021,0,False,155.0
2021-02-09,13.6,10.5,11.8,34.7,35.1,75.6,4.74,18931.29,86,88,2021-02-09 08:33:00,2021-02-09 19:02:00,2021-02-09,COIMBRA,40.206,-8.419,6.2,0.0,3.1,10.48,1,0,2,2021,0,False,160.0
2021-02-10,14.3,9.3,12.4,5.7,26.1,58.0,5.08,12276.49,86,81,2021-02-10 08:32:00,2021-02-10 19:03:00,2021-02-10,COIMBRA,40.206,-8.419,5.6,0.0,5.0,10.52,2,0,2,2021,0,False,156.0
2021-02-11,17.2,13.8,14.8,10.8,22.1,42.5,7.06,19997.09,91,99,2021-02-11 08:31:00,2021-02-11 19:04:00,2021-02-11,COIMBRA,40.206,-8.419,3.2,0.0,3.4,10.55,3,0,2,2021,0,False,156.0
2021-02-12,16.0,8.6,12.6,7.2,19.8,40.3,10.84,33155.12,86,71,2021-02-12 08:30:00,2021-02-12 19:05:00,2021-02-12,COIMBRA,40.206,-8.419,5.4,0.0,7.4,10.58,4,0,2,2021,0,False,148.0
2021-02-13,17.2,7.3,11.9,0.0,7.7,18.4,13.47,34775.6,84,64,2021-02-13 08:28:00,2021-02-13 19:06:00,2021-02-13,COIMBRA,40.206,-8.419,6.1,0.0,9.9,10.63,5,1,2,2021,0,False,130.0
2021-02-14,20.3,7.2,12.9,0.0,18.2,35.6,14.19,34851.23,76,78,2021-02-14 08:27:00,2021-02-14 19:08:00,2021-02-14,COIMBRA,40.206,-8.419,5.1,0.0,13.1,10.68,6,1,2,2021,0,False,118.0
2021-02-15,19.7,7.0,13.8,0.0,21.7,41.8,14.05,34929.86,66,92,2021-02-15 08:26:00,2021-02-15 19:09:00,2021-02-15,COIMBRA,40.206,-8.419,4.2,0.0,12.7,10.72,0,0,2,2021,0,False,135.0
2021-02-16,15.4,12.4,13.6,2.1,21.3,39.2,4.46,9296.37,81,98,2021-02-16 08:25:00,2021-02-16 19:10:00,2021-02-16,COIMBRA,40.206,-8.419,4.4,0.0,3.0,10.75,1,0,2,2021,0,False,132.0
2021-02-17,16.4,12.1,13.7,0.7,20.6,40.0,7.95,18990.14,86,99,2021-02-17 08:23:00,2021-02-17 19:11:00,2021-02-17,COIMBRA,40.206,-8.419,4.3,0.0,4.3,10.8,2,0,2,2021,0,False,146.0
2021-02-18,16.3,11.5,13.0,9.3,22.8,46.1,7.98,26376.36,89,81,2021-02-18 08:22:00,2021-02-18 19:12:00,2021-02-18,COIMBRA,40.206,-8.419,5.0,0.0,4.8,10.83,3,0,2,2021,0,False,149.0
2021-02-19,15.6,12.0,13.6,0.9,28.5,56.2,7.45,17178.4,83,82,2021-02-19 08:21:00,2021-02-19 19:13:00,2021-02-19,COIMBRA,40.206,-8.419,4.4,0.0,3.6,10.87,4,0,2,2021,0,False,150.0
2021-02-20,14.2,10.5,12.9,51.1,44.7,82.8,1.53,0.0,82,100,2021-02-20 08:19:00,2021-02-20 19:15:00,2021-02-20,COIMBRA,40.206,-8.419,5.1,0.0,3.7,10.93,5,1,2,2021,0,False,136.0
2021-02-21,12.4,6.4,9.4,25.4,18.2,40.3,10.34,28433.53,83,74,2021-02-21 08:18:00,2021-02-21 19:16:00,2021-02-21,COIMBRA,40.206,-8.419,8.6,0.0,6.0,10.97,6,1,2,2021,0,False,126.0
2021-02-22,15.4,4.6,10.2,0.0,15.5,31.3,12.54,35612.65,72,42,2021-02-22 08:17:00,2021-02-22 19:17:00,2021-02-22,COIMBRA,40.206,-8.419,7.8,0.0,10.8,11.0,0,0,2,2021,0,False,146.0
2021-02-23,17.3,10.0,13.9,0.0,25.5,48.6,10.1,26482.28,62,72,2021-02-23 08:15:00,2021-02-23 19:18:00,2021-02-23,COIMBRA,40.206,-8.419,4.1,0.0,7.3,11.05,1,0,2,2021,0,False,148.0
2021-02-24,17.7,8.2,12.6,0.1,26.4,51.1,13.87,33989.66,68,58,2021-02-24 08:14:00,2021-02-24 19:19:00,2021-02-24,COIMBRA,40.206,-8.419,5.4,0.0,9.5,11.08,2,0,2,2021,0,False,145.0
2021-02-25,14.0,10.0,11.9,11.2,13.0,25.9,7.56,22626.71,87,86,2021-02-25 08:12:00,2021-02-25 19:20:00,2021-02-25,COIMBRA,40.206,-8.419,6.1,0.0,4.0,11.13,3,0,2,2021,0,False,148.0
2021-02-26,18.9,9.5,13.4,2.3,11.4,25.6,9.79,23804.2,82,93,2021-02-26 08:11:00,2021-02-26 19:21:00,2021-02-26,COIMBRA,40.206,-8.419,4.6,0.0,9.4,11.17,4,0,2,2021,0,False,146.0
2021-02-27,19.6,9.7,13.4,0.0,16.9,33.1,14.34,36686.07,80,56,2021-02-27 08:09:00,2021-02-27 19:23:00,2021-02-27,COIMBRA,40.206,-8.419,4.6,0.0,9.9,11.23,5,1,2,2021,0,False,126.0
2021-02-28,19.5,8.3,13.1,0.0,19.9,36.0,15.92,37108.0,74,19,2021-02-28 08:08:00,2021-02-28 19:24:00,2021-02-28,COIMBRA,40.206,-8.419,4.9,0.0,11.2,11.27,6,1,2,2021,0,False,115.0
2021-03-01,16.6,8.6,12.2,2.0,15.0,34.2,11.49,36522.33,84,49,2021-03-01 08:06:00,2021-03-01 19:25:00,2021-03-01,COIMBRA,40.206,-8.419,5.8,0.0,8.0,11.32,0,0,3,2021,0,False,140.0
2021-03-02,16.1,8.0,11.8,0.0,11.3,25.9,11.8,33864.97,82,42,2021-03-02 08:05:00,2021-03-02 19:26:00,2021-03-02,COIMBRA,40.206,-8.419,6.2,0.0,8.1,11.35,1,0,3,2021,0,False,143.0
2021-03-03,20.3,6.3,13.1,0.4,15.2,34.9,15.38,37765.34,78,40,2021-03-03 08:03:00,2021-03-03 19:27:00,2021-03-03,COIMBRA,40.206,-8.419,4.9,0.0,14.0,11.4,2,0,3,2021,0,False,140.0
2021-03-04,16.7,9.2,12.7,6.9,12.2,37.1,5.57,343.33,85,100,2021-03-04 08:02:00,2021-03-04 19:28:00,2021-03-04,COIMBRA,40.206,-8.419,5.3,0.0,7.5,11.43,3,0,3,2021,0,False,143.0
2021-03-05,18.6,9.2,13.0,9.7,13.6,29.9,10.67,22807.8,79,79,2021-03-05 08:00:00,2021-03-05 19:29:00,2021-03-05,COIMBRA,40.206,-8.419,5.0,0.0,9.4,11.48,4,0,3,2021,0,False,141.0
2021-03-06,19.0,8.6,12.8,0.1,19.1,36.0,16.27,38049.56,75,11,2021-03-06 07:59:00,2021-03-06 19:30:00,2021-03-06,COIMBRA,40.206,-8.419,5.2,0.0,10.4,11.52,5,1,3,2021,0,False,121.0
2021-03-07,16.4,6.3,10.9,0.3,13.4,29.5,15.78,38144.09,88,36,2021-03-07 07:57:00,2021-03-07 19:31:00,2021-03-07,COIMBRA,40.206,-8.419,7.1,0.0,10.1,11.57,6,1,3,2021,0,False,114.0
2021-03-08,15.0,7.1,10.5,0.3,14.5,29.5,11.59,30650.17,83,58,2021-03-08 07:55:00,2021-03-08 19:33:00,2021-03-08,COIMBRA,40.206,-8.419,7.5,0.0,7.9,11.63,0,0,3,2021,0,False,136.0
2021-03-09,16.1,6.3,10.3,0.0,20.8,39.6,18.73,38332.27,67,39,2021-03-09 07:54:00,2021-03-09 19:34:00,2021-03-09,COIMBRA,40.206,-8.419,7.7,0.0,9.8,11.67,1,0,3,2021,0,False,137.0
2021-03-10,17.1,4.0,10.6,0.0,13.4,27.7,16.3,34860.07,78,64,2021-03-10 07:52:00,2021-03-10 19:35:00,2021-03-10,COIMBRA,40.206,-8.419,7.4,0.0,13.1,11.72,2,0,3,2021,0,False,138.0
2021-03-11,16.5,10.8,13.4,0.7,14.8,30.2,9.71,21779.48,86,100,2021-03-11 07:51:00,2021-03-11 19:36:00,2021-03-11,COIMBRA,40.206,-8.419,4.6,0.0,5.7,11.75,3,0,3,2021,0,False,141.0
2021-03-12,15.4,6.6,11.8,0.9,17.2,34.2,14.62,38713.71,80,56,2021-03-12 07:49:00,2021-03-12 19:37:00,2021-03-12,COIMBRA,40.206,-8.419,6.2,0.0,8.8,11.8,4,0,3,2021,0,False,138.0
2021-03-13,15.3,5.4,9.9,0.0,19.0,37.4,16.27,38716.54,74,54,2021-03-13 07:48:00,2021-03-13 19:38:00,2021-03-13,COIMBRA,40.206,-8.419,8.1,0.0,9.9,11.83,5,1,3,2021,0,False,122.0
2021-03-14,18.4,4.8,10.5,0.0,20.4,40.3,18.82,38907.46,80,20,2021-03-14 07:46:00,2021-03-14 19:39:00,2021-03-14,COIMBRA,40.206,-8.419,7.5,0.0,13.6,11.88,6,1,3,2021,0,False,114.0
2021-03-15,19.8,7.8,13.0,0.0,17.9,34.6,19.44,39078.72,68,43,2021-03-15 07:44:00,2021-03-15 19:40:00,2021-03-15,COIMBRA,40.206,-8.419,5.0,0.0,12.0,11.93,0,0,3,2021,0,False,134.0
2021-03-16,20.9,9.6,14.6,0.0,23.0,42.1,19.91,39257.44,55,29,2021-03-16 07:43:00,2021-03-16 19:41:00,2021-03-16,COIMBRA,40.206,-8.419,3.4,0.0,11.3,11.97,1,0,3,2021,0,False,135.0
2021-03-17,22.2,9.6,15.5,0.0,26.6,50.0,20.05,39526.31,52,14,2021-03-17 07:41:00,2021-03-17 19:42:00,2021-03-17,COIMBRA,40.206,-8.419,2.5,0.0,12.6,12.02,2,0,3,2021,0,False,134.0
2021-03-18,18.3,8.3,13.2,0.0,28.9,56.9,20.46,39635.21,47,9,2021-03-18 07:39:00,2021-03-18 19:43:00,2021-03-18,COIMBRA,40.206,-8.419,4.8,0.0,10.0,12.07,3,0,3,2021,0,False,134.0
2021-03-19,18.4,7.1,12.2,0.0,20.3,41.4,19.36,39742.79,54,25,2021-03-19 07:38:00,2021-03-19 19:44:00,2021-03-19,COIMBRA,40.206,-8.419,5.8,0.0,11.3,12.1,4,0,3,2021,0,False,134.0
2021-03-20,16.2,7.2,11.5,0.0,34.4,65.5,21.15,40131.03,48,1,2021-03-20 07:36:00,2021-03-20 19:45:00,2021-03-20,COIMBRA,40.206,-8.419,6.5,0.0,9.0,12.15,5,1,3,2021,0,False,119.0
