date,tmean_c_mean,tmean_c_min,tmean_c_max,tmean_c_std,tmax_c_mean,tmin_c_mean,hdd18_mean,cdd22_mean,amp_termica_mean,precip_mm_mean,rad_solar_mean,sunshine_h_mean,humidade_relativa_mean,nebulosidade_media_mean,wind_speed_max_mean,wind_gusts_max_mean,day_length_h_mean,n_zones,consumo_gwh,dow,is_weekend,month,year
2020-01-08,21.774,18.6,30.9,2.491357305664886,27.554000000000002,17.592,0.0,0.7759999999999999,9.962,0.0,26.928,12.7676585,72.1,18.52,23.375999999999998,47.308,14.236400000000001,50,124.0,2,0,1,2020
2020-01-09,19.896,17.5,24.7,1.689458311931698,24.991999999999997,15.425999999999998,0.026000000000000002,0.14600000000000002,9.566,0.02,22.812400000000004,11.919838777777777,62.8,30.32,23.182,46.64,13.0478,50,134.0,3,0,1,2020
2020-01-10,17.414,14.3,20.0,1.3668091845384918,20.701999999999998,14.55,0.912,0.0,6.152,2.798,14.888599999999999,9.823695111111112,77.2,68.12,23.174,45.542,11.757200000000001,50,137.0,4,0,1,2020
2020-01-11,17.008,14.6,19.2,0.7777098771786459,19.436,14.937999999999999,1.046,0.0,4.498,0.7659999999999999,5.0516,2.228616333333333,92.88,96.6,13.72,27.094,10.4648,50,117.0,5,1,1,2020
2020-01-12,13.2,9.5,16.2,1.3437686875776964,17.814,9.744,4.8,0.0,8.07,0.12,9.440800000000001,8.521382166666667,75.5,30.24,16.004,30.05,9.5458,50,129.0,6,1,1,2020
2020-02-01,8.842,4.9,12.5,1.6571539408496334,12.364,5.297999999999999,9.158,0.0,7.066,0.20199999999999999,5.0966000000000005,4.123987333333333,90.02,85.38,11.73,24.342,9.407,50,151.0,5,1,2,2020
2020-02-02,15.258,13.9,16.4,0.5696723010751403,19.79,11.882,2.742,0.0,7.9079999999999995,0.132,11.6922,9.144895166666666,87.82,52.66,14.24,28.408,10.1966,50,126.0,6,1,2,2020
2020-02-03,12.944,9.1,16.3,1.7652149085789492,15.154000000000002,10.012,5.056,0.0,5.142,5.531999999999999,12.873399999999998,9.633157388888888,74.12,70.44,38.962,80.146,11.3696,50,147.0,0,0,2,2020
2020-02-04,11.616,10.1,13.1,0.6976227856230098,17.088,6.24,6.3839999999999995,0.0,10.847999999999999,0.14200000000000002,19.4852,11.462858166666667,76.36,19.46,17.048,34.984,12.728599999999998,50,128.0,1,0,2,2020
2020-02-05,16.74,15.0,19.4,0.927141756547883,20.528000000000002,13.436,1.308,0.0,7.0920000000000005,1.162,20.0638,10.186699444444445,85.86,95.86,14.374,30.258000000000003,13.956199999999999,50,103.0,2,0,2,2020
2020-02-06,20.158,18.5,21.5,0.6752444757573481,23.414,17.154,0.0,0.0,6.26,0.502,21.8948,12.217137944444444,79.7,61.54,14.314,32.444,14.8402,50,127.0,3,0,2,2020
2020-02-07,19.03,16.8,25.6,1.9298144142557825,23.04,15.66,0.192,0.156,7.38,0.0,28.9468,13.68043938888889,68.16,10.54,25.968000000000004,51.266000000000005,14.9364,50,134.0,4,0,2,2020
2020-02-08,20.805999999999997,17.8,27.9,1.9606756436473212,26.61,16.314,0.004,0.302,10.296,0.0,27.0114,12.999783833333334,68.94,29.46,28.374000000000002,55.742,14.2054,50,115.0,5,1,2,2020
2020-02-09,21.796,19.2,23.7,1.3116370827079773,28.971999999999998,15.5,0.0,0.44,13.472000000000001,0.0,23.465,12.035369777777778,62.64,3.06,19.214000000000002,38.24,13.0048,50,137.0,6,1,2,2020
2020-02-10,16.11,12.3,19.0,1.9126058727531394,18.386,13.442,1.982,0.0,4.944,7.886,11.8522,9.747351777777778,77.7,67.3,34.868,69.94800000000001,11.713199999999999,50,137.0,0,0,2,2020
2020-02-11,17.17,15.2,19.8,1.1350177558621937,19.758,14.225999999999999,0.992,0.0,5.532,3.256,4.9698,2.277394111111111,91.08,95.2,21.394000000000002,40.042,10.426400000000001,50,137.0,1,0,2,2020
2020-02-12,11.592,8.1,14.9,1.5737437490757833,16.632,7.843999999999999,6.4079999999999995,0.0,8.788,0.0,9.2026,8.459898222222222,73.34,40.2,15.2,29.02,9.525,50,148.0,2,0,2,2020
2020-03-01,11.458,9.1,13.8,0.9825186294126221,14.338,8.842,6.542000000000001,0.0,5.496,1.48,5.285,4.457118666666666,88.28,84.6,10.665999999999999,20.511999999999997,9.4194,50,154.0,6,1,3,2020
2020-03-02,14.668,13.0,16.4,0.8157730776911638,20.51,11.01,3.332,0.0,9.5,0.0,12.2826,9.279145,82.0,2.5,13.835999999999999,26.011999999999997,10.231,50,144.0,0,0,3,2020
2020-03-03,13.508,11.2,14.7,0.9387007956071355,15.788,10.597999999999999,4.492,0.0,5.19,8.1,6.0954,2.9533123333333333,87.68,89.16,25.516,49.902,11.411800000000001,50,154.0,1,0,3,2020
2020-03-04,13.126,11.9,14.2,0.5252054991396516,19.034000000000002,7.417999999999999,4.874,0.0,11.616,0.006000000000000001,21.728,11.567005055555555,76.14,20.8,12.32,27.555999999999997,12.7722,50,124.0,2,0,3,2020
2020-03-05,20.45,18.3,22.8,0.9227841634124951,28.818,12.937999999999999,0.0,0.022000000000000002,15.88,0.0,26.5684,12.920288388888888,71.96,83.28,18.342,35.58,13.9946,50,100.0,3,0,3,2020
2020-03-06,18.91,16.8,21.0,1.1526809920302121,22.254,16.062,0.10800000000000001,0.0,6.192,0.68,21.7546,10.657714055555555,82.86,58.3,16.878,36.308,14.857999999999999,50,127.0,4,0,3,2020
2020-03-07,18.796000000000003,16.6,24.1,1.516569706103016,24.236,13.69,0.18,0.07200000000000001,10.546,0.0,30.3052,13.75263877777778,64.42,0.7,25.462,50.188,14.925999999999998,50,132.0,5,1,3,2020
2020-03-08,20.63,18.1,27.0,1.7133628468301634,25.788,16.37,0.0,0.22399999999999998,9.418,0.004,25.6574,12.84787211111111,71.66,76.1,27.561999999999998,55.038000000000004,14.1714,50,133.0,6,1,3,2020
2020-03-09,24.06,20.0,27.0,2.0972284918288646,31.19,17.66,0.0,2.298,13.53,0.0,23.192800000000002,12.015648333333333,49.6,5.6,16.168,32.652,12.962200000000001,50,142.0,0,0,3,2020
2020-03-10,14.912,11.2,17.2,1.7371851498611082,18.206,12.052,3.088,0.0,6.154,0.304,13.1624,10.146635666666667,72.08,42.44,19.026,38.166,11.6698,50,119.0,1,0,3,2020
2020-03-11,13.664000000000001,10.4,18.7,1.9186262091955917,16.964000000000002,11.136,4.35,0.0,5.827999999999999,0.086,12.614600000000001,9.256697555555554,71.32,18.76,26.354,51.216,10.392000000000001,50,140.0,2,0,3,2020
2020-03-12,10.156,6.4,13.6,1.6464135419208652,13.588,5.896,7.843999999999999,0.0,7.692,1.386,8.1478,7.246726222222223,72.28,46.82,26.381999999999998,51.542,9.506599999999999,50,154.0,3,0,3,2020
2020-04-01,10.45,7.3,12.6,1.2049642216722474,13.88,7.52,7.55,0.0,6.36,0.152,8.9782,8.309961,83.52,22.44,15.068,29.76,9.433200000000001,50,139.0,2,0,4,2020
2020-04-02,12.918,11.3,17.3,1.1408357122955874,17.215999999999998,9.622,5.082,0.0,7.593999999999999,0.0,10.490599999999999,8.564098333333334,89.12,35.28,12.672,24.124000000000002,10.2672,50,149.0,3,0,4,2020
2020-04-03,14.398,12.6,15.7,0.81101850805525,16.846,12.672,3.602,0.0,4.1739999999999995,3.4360000000000004,10.18,6.595609611111111,91.4,73.84,18.19,37.604,11.4544,50,152.0,4,0,4,2020
2020-04-04,14.22,12.6,15.6,0.7191264542087553,18.072,10.512,3.78,0.0,7.56,1.1179999999999999,10.0716,3.6780929444444443,69.66,79.58,27.384,52.628,12.8146,50,114.0,5,1,4,2020
2020-04-05,17.462,15.9,19.0,0.8080942559693218,20.368,14.898,0.68,0.0,5.47,3.162,19.3564,11.648010444444445,82.14,48.76,31.908,69.24,14.0294,50,116.0,6,1,4,2020
2020-04-06,18.784000000000002,17.0,21.2,1.164852622718025,22.18,15.998,0.134,0.0,6.182,1.69,24.9492,12.228314666666668,76.02,44.82,21.074,43.15,14.8706,50,127.0,0,0,4,2020
2020-04-07,21.732,18.2,25.9,1.9081393865143466,29.468000000000004,14.584000000000001,0.0,0.64,14.884,0.0,29.7558,13.581187722222221,64.68,13.58,23.142,45.202,14.9098,50,119.0,1,0,4,2020
2020-04-08,22.526,18.7,26.0,1.7005173282485158,29.291999999999998,17.176,0.0,1.032,12.116,0.0,26.686999999999998,12.839728555555554,68.14,41.84,23.522,46.571999999999996,14.137,50,138.0,2,0,4,2020
2020-04-09,22.846,18.5,26.9,2.5328220930618164,29.866,17.592,0.0,1.58,12.274000000000001,0.0,22.7302,11.963699444444444,57.3,5.38,18.576,38.052,12.9174,50,142.0,3,0,4,2020
2020-04-10,16.052,13.1,17.9,1.3280705661113903,18.984,13.482000000000001,1.9480000000000002,0.0,5.502000000000001,2.69,13.1242,9.748490055555555,75.76,58.1,24.484,48.81,11.628599999999999,50,111.0,4,0,4,2020
2020-04-11,11.794,8.9,16.1,1.5100223001461854,14.626,9.208,6.206,0.0,5.417999999999999,0.20199999999999999,8.886000000000001,6.2018925000000005,65.94,52.58,25.868000000000002,49.868,10.3522,50,145.0,5,1,4,2020
2020-04-12,8.83,4.8,12.7,2.1401172960415806,12.24,5.86,9.17,0.0,6.38,7.962000000000001,4.862,6.417395277777778,81.06,72.78,33.742,70.07600000000001,9.488999999999999,50,162.0,6,1,4,2020
2020-05-01,8.177999999999999,4.4,11.9,1.5179591562357666,12.854000000000001,4.904,9.822000000000001,0.0,7.95,0.004,9.391,8.412868611111112,80.92,2.08,14.648,29.16,9.4472,50,133.0,4,0,5,2020
2020-05-02,13.004000000000001,10.5,14.9,0.9341502741496562,17.956,9.722000000000001,4.996,0.0,8.234,0.0,12.624600000000001,9.343774333333334,72.94,27.06,21.478,41.522,10.304200000000002,50,148.0,5,1,5,2020
2020-05-03,13.104000000000001,10.4,14.7,1.1603940217504936,14.796,10.956,4.896,0.0,3.84,10.193999999999999,13.0698,9.697791222222222,82.02,63.4,30.855999999999998,61.868,11.5028,50,152.0,6,1,5,2020
2020-05-04,14.822000000000001,12.3,16.5,0.8793063128607314,16.826,12.844000000000001,3.178,0.0,3.9819999999999998,19.018,6.880199999999999,3.1804713333333337,88.96,89.48,29.386,59.938,12.8576,50,112.0,0,0,5,2020
2020-05-05,16.418,14.2,17.7,0.8316911710975609,19.694000000000003,13.7,1.5819999999999999,0.0,5.994,1.854,21.1674,12.493371555555555,82.66,42.1,20.864,44.558,14.0672,50,117.0,1,0,5,2020
2020-05-06,17.772000000000002,16.0,20.5,1.2088179417623355,21.962,13.515999999999998,0.638,0.0,8.446,0.0,28.9782,13.635330555555557,72.42,9.34,18.84,39.508,14.8878,50,125.0,2,0,5,2020
2020-05-07,24.97,18.9,29.5,2.447760325735529,32.282,18.346,0.0,3.2,13.936,0.0,29.573,13.699954777777778,62.1,4.82,19.776,40.248000000000005,14.8976,50,115.0,3,0,5,2020
2020-05-08,23.272,18.5,29.5,2.718721187977757,29.98,17.708,0.0,1.9580000000000002,12.272,0.0,26.756999999999998,12.938428111111111,65.16,8.94,20.628,41.854,14.104000000000001,50,140.0,4,0,5,2020
2020-05-09,22.701999999999998,17.8,27.1,2.19400760886445,29.752,16.564,0.004,1.3659999999999999,13.187999999999999,0.0,22.3496,11.757122055555556,63.54,16.04,16.526,34.934,12.8782,50,125.0,5,1,5,2020
2020-05-10,16.45,13.3,19.4,1.5665183024263503,19.778,13.08,1.6159999999999999,0.0,6.6979999999999995,0.772,10.248,5.735894055555556,81.16,76.04,15.392000000000001,31.491999999999997,11.586400000000001,50,115.0,6,1,5,2020
2020-05-11,14.245999999999999,11.8,16.5,0.8683105811321902,17.13,11.294,3.7539999999999996,0.0,5.836,5.4879999999999995,6.602,4.1604585555555555,75.86,92.58,28.82,56.763999999999996,10.316600000000001,50,148.0,0,0,5,2020
2020-05-12,7.696000000000001,3.5,10.4,1.8165857187232828,10.732000000000001,5.126,10.304,0.0,5.606,2.294,7.4510000000000005,8.323053777777778,82.78,50.9,21.988000000000003,48.04,9.471,50,146.0,1,0,5,2020
2020-06-01,7.672000000000001,4.0,11.6,1.9069197301257486,12.982000000000001,3.9819999999999998,10.328,0.0,9.0,0.0,9.319600000000001,8.443144277777778,84.32,25.74,10.812000000000001,20.238,9.462200000000001,50,161.0,0,0,6,2020
2020-06-02,12.75,9.9,15.1,1.099025542404335,17.354,9.662,5.25,0.0,7.692,0.006000000000000001,11.6406,8.745804222222223,76.18,65.3,17.674,34.032,10.3428,50,150.0,1,0,6,2020
2020-06-03,11.725999999999999,8.3,14.2,1.5496951642309582,14.114,9.25,6.274,0.0,4.864,0.85,13.5048,9.90623688888889,68.46,41.86,29.428,58.394,11.5474,50,150.0,2,0,6,2020
2020-06-04,14.38,12.0,15.8,0.8778452283278412,16.972,11.898,3.62,0.0,5.074,11.607999999999999,9.488,3.539467055555556,91.12,95.64,20.83,43.0,12.900799999999998,50,125.0,3,0,6,2020
2020-06-05,16.632,14.6,19.9,1.140612080581013,20.721999999999998,13.128,1.466,0.0,7.593999999999999,0.46,22.6838,11.7413275,81.48,76.74,16.264,33.52,14.1026,50,118.0,4,0,6,2020
2020-06-06,17.234,15.3,19.8,1.0833828350804429,20.52,13.96,0.946,0.0,6.56,0.31,21.571199999999997,10.508126833333334,74.8,61.82,18.86,38.62,14.900799999999998,50,109.0,5,1,6,2020
2020-06-07,25.034000000000002,18.7,30.6,2.7671255254269522,32.076,18.244,0.0,3.3160000000000003,13.832,0.0,29.4914,13.659622722222222,65.06,5.68,16.406,34.548,14.884400000000001,50,139.0,6,1,6,2020
2020-06-08,23.188000000000002,18.3,29.2,2.8076891507691757,29.67,18.266,0.0,1.9480000000000002,11.404000000000002,0.0,26.229200000000002,12.92155,67.48,6.1,17.81,38.58,14.0678,50,144.0,0,0,6,2020
2020-06-09,24.848000000000003,20.0,27.9,1.6603712395308545,31.256,19.238,0.0,2.932,12.017999999999999,0.0,22.4866,11.843199055555555,52.42,0.44,19.59,39.07,12.8354,50,118.0,1,0,6,2020
2020-06-10,18.542,16.4,20.8,1.3570812016070006,23.06,15.874,0.326,0.0,7.186,1.306,12.290999999999999,8.197647166666666,87.5,74.86,18.216,37.586,11.543199999999999,50,134.0,2,0,6,2020
2020-06-11,14.574000000000002,12.4,17.4,0.8151148660759164,15.616,13.534,3.426,0.0,2.082,16.972,2.522,0.1708286111111111,86.22,98.76,25.561999999999998,54.51,10.2802,50,147.0,3,0,6,2020
2020-06-12,9.474,4.7,12.8,1.9576964806128867,12.655999999999999,6.772,8.526,0.0,5.8839999999999995,3.7840000000000003,3.7327999999999997,2.6739835,85.96,71.68,16.656,35.14,9.4556,50,139.0,4,0,6,2020
2020-07-01,7.454,3.4,12.0,2.0788743029214007,13.104000000000001,3.888,10.546,0.0,9.216000000000001,0.0,9.5504,8.446014,83.22,38.34,12.89,24.204,9.4784,50,168.0,2,0,7,2020
2020-07-02,12.918,10.1,14.9,0.9717835485879159,16.78,10.017999999999999,5.082,0.0,6.7620000000000005,0.802,9.3506,8.593084333333334,87.36,60.02,16.094,32.746,10.3784,50,150.0,3,0,7,2020
2020-07-03,11.482000000000001,8.4,13.5,1.5417575446647283,16.642,7.016,6.518,0.0,9.626,0.0,18.374200000000002,10.587057611111112,74.68,18.08,16.69,33.192,11.5898,50,131.0,4,0,7,2020
2020-07-04,15.674000000000001,14.1,16.8,0.6796787956866998,18.664,13.187999999999999,2.326,0.0,5.476,2.948,15.5178,9.547124944444445,87.86,78.28,18.442,37.79,12.943399999999999,50,123.0,5,1,7,2020
2020-07-05,17.98,15.7,20.8,1.1783766072743587,23.224,13.84,0.48,0.0,9.384,0.078,25.5884,12.502694777777778,79.34,63.42,16.445999999999998,34.292,14.136400000000002,50,118.0,6,1,7,2020
2020-07-06,17.412,15.5,20.0,1.0649595182494995,20.721999999999998,14.66,0.812,0.0,6.062,0.304,24.999000000000002,13.012524611111111,71.04,38.94,25.026,49.97,14.913599999999999,50,102.0,0,0,7,2020
2020-07-07,23.394000000000002,18.3,31.5,2.884823766413696,29.408,18.054000000000002,0.0,2.032,11.354000000000001,0.0,28.844,13.621572222222222,69.04,15.78,15.915999999999999,34.366,14.8682,50,144.0,1,0,7,2020
2020-07-08,22.086,18.4,27.6,2.2334205486067282,28.05,17.828,0.0,0.978,10.222000000000001,0.0,25.2282,12.293981722222222,74.96,22.08,20.622,42.06,14.031600000000001,50,142.0,2,0,7,2020
2020-07-09,24.78,20.6,28.7,1.829575617124231,31.625999999999998,18.814,0.0,2.844,12.812000000000001,0.0,22.4804,11.692601666666667,46.32,23.66,21.728,42.636,12.7918,50,141.0,3,0,7,2020
2020-07-10,18.754,17.1,23.4,1.4591316959488099,24.686,15.017999999999999,0.17,0.06,9.668,0.008,16.902,10.471750777777777,80.28,49.52,18.094,35.35,11.4992,50,137.0,4,0,7,2020
2020-07-11,15.038,12.2,17.4,1.123749191278,17.854,12.245999999999999,2.9619999999999997,0.0,5.608,4.1739999999999995,7.557799999999999,7.858907277777778,84.88,65.46,25.212,50.343999999999994,10.244200000000001,50,129.0,5,1,7,2020
2020-07-12,12.735999999999999,9.3,15.2,1.4997632466220685,14.174000000000001,11.2,5.263999999999999,0.0,2.9739999999999998,6.374,4.8608,5.937308444444444,84.72,75.56,30.592,63.306000000000004,9.440199999999999,50,152.0,6,1,7,2020
2020-08-01,9.078,5.9,12.4,1.5841420777345,14.71,4.548,8.922,0.0,10.162,0.046,8.9146,8.007999388888889,81.02,24.06,11.764000000000001,22.201999999999998,9.4992,50,168.0,5,1,8,2020
2020-08-02,12.677999999999999,10.5,14.4,0.9065048374984893,15.208,10.347999999999999,5.322,0.0,4.86,4.726,8.1566,6.614493555555556,88.28,89.68,17.502,35.584,10.417200000000001,50,134.0,6,1,8,2020
2020-08-03,11.277999999999999,7.8,15.7,1.7024939689425374,15.02,7.343999999999999,6.722,0.0,7.676,0.684,10.5902,5.526370055555556,83.28,52.96,16.276,32.428000000000004,11.635,50,125.0,0,0,8,2020
2020-08-04,15.41,14.5,16.3,0.509601685192485,18.95,12.55,2.59,0.0,6.4,1.626,10.4944,3.9819202777777774,88.52,95.18,12.514000000000001,27.304000000000002,12.986399999999998,50,122.0,1,0,8,2020
2020-08-05,16.596,14.9,18.8,0.8808530188495284,19.962,14.148,1.446,0.0,5.814,0.8859999999999999,17.7404,11.041933944444445,84.46,70.54,17.234,36.91,14.1698,50,117.0,2,0,8,2020
2020-08-06,17.172,15.6,19.4,0.9726966513308274,21.791999999999998,12.684000000000001,0.9540000000000001,0.0,9.107999999999999,0.0,28.475,13.656992,61.06,15.26,28.244,55.202,14.9298,50,119.0,3,0,8,2020
2020-08-07,19.986,17.3,26.5,1.9415972805914208,24.36,16.874000000000002,0.068,0.196,7.486000000000001,0.006,26.450599999999998,12.094679722222223,78.24,44.32,16.622,37.426,14.8512,50,140.0,4,0,8,2020
2020-08-08,21.77,18.2,26.9,2.1833554031184503,27.324,18.018,0.0,0.784,9.306000000000001,0.0,25.4802,12.499081444444444,76.2,27.1,17.582,37.804,13.9952,50,126.0,5,1,8,2020
2020-08-09,24.305999999999997,21.1,27.4,1.6496641587713219,31.228,19.25,0.0,2.33,11.978,0.0,22.293200000000002,11.55589311111111,37.44,41.78,23.944000000000003,47.074,12.7472,50,145.0,6,1,8,2020
2020-08-10,18.137999999999998,15.8,24.3,2.075797363394981,23.648000000000003,14.606,0.794,0.078,9.042,0.0,15.283399999999999,9.818436722222224,80.7,63.06,16.054000000000002,31.314,11.455,50,138.0,0,0,8,2020
2020-08-11,15.514000000000001,13.2,18.0,0.9737388494554252,17.48,14.128,2.4859999999999998,0.0,3.352,16.024,5.6774000000000004,4.9527581666666665,90.34,71.84,24.9,48.902,10.206999999999999,50,122.0,1,0,8,2020
2020-08-12,11.498,7.1,15.1,2.3362703575728276,13.244000000000002,8.904,6.502000000000001,0.0,4.34,3.322,6.2066,7.504753888888889,78.64,56.64,28.008000000000003,59.102,9.4254,50,140.0,2,0,8,2020
2020-09-01,12.06,8.0,14.2,1.404802259307374,14.744000000000002,9.302,5.94,0.0,5.442,1.624,4.3232,3.549982,89.36,74.9,21.046,40.692,9.5146,50,168.0,1,0,9,2020
2020-09-02,12.14,9.8,13.6,0.8371477327990635,15.466000000000001,8.672,5.86,0.0,6.794,1.694,7.3355999999999995,5.235409722222222,86.7,81.86,14.558,29.57,10.456399999999999,50,127.0,2,0,9,2020
2020-09-03,12.054,9.1,17.4,1.8968513115052483,16.766,8.07,5.946000000000001,0.0,8.696,0.006000000000000001,17.5652,10.577022888888889,80.18,51.52,18.258,36.846,11.679200000000002,50,146.0,3,0,9,2020
2020-09-04,15.304,14.0,16.3,0.5753295417694565,16.894000000000002,14.224,2.696,0.0,2.67,14.328,7.364,1.6691817777777778,91.94,96.36,18.49,37.508,13.0286,50,121.0,4,0,9,2020
2020-09-05,15.036,12.7,17.1,0.9839030979331501,17.805999999999997,12.665999999999999,2.964,0.0,5.14,9.462,14.8244,7.598213333333333,81.44,80.42,26.622,56.908,14.205599999999999,50,105.0,5,1,9,2020
2020-09-06,17.752,16.0,20.7,1.159387593446098,22.258000000000003,13.28,0.63,0.0,8.978,0.0,29.5238,13.239936666666667,66.24,34.68,23.584,46.97,14.9384,50,122.0,6,1,9,2020
2020-09-07,21.518,18.2,24.1,1.5906217498262774,27.174,16.678,0.0,0.434,10.495999999999999,0.002,28.165399999999998,13.060564222222222,73.16,21.44,22.168000000000003,44.653999999999996,14.836400000000001,50,141.0,0,0,9,2020
2020-09-08,20.418,17.4,27.6,2.22129673471904,25.12,17.21,0.03,0.35600000000000004,7.91,0.004,22.252,11.257717499999998,77.72,65.52,18.222,38.604,13.957799999999999,50,116.0,1,0,9,2020
2020-09-09,22.764,19.5,24.5,1.1168030173633294,28.682,17.9,0.0,0.94,10.782,0.0,21.878400000000003,11.567201111111112,52.08,36.06,15.126,33.34,12.7048,50,144.0,2,0,9,2020
2020-09-10,17.722,15.6,22.5,1.7157481857005399,23.101999999999997,14.222000000000001,0.892,0.018000000000000002,8.88,0.004,15.668,9.888652,80.9,52.12,18.174,36.14,11.4122,50,136.0,3,0,9,2020
2020-09-11,14.414000000000001,12.3,16.1,0.9979591419389832,17.192,11.4,3.5860000000000003,0.0,5.792000000000001,5.684,8.374,7.939473833333334,90.56,44.7,12.19,27.038,10.1712,50,140.0,4,0,9,2020
2020-09-12,10.758,5.3,14.4,2.4966990452293163,14.01,7.343999999999999,7.242000000000001,0.0,6.666,3.014,3.7056,2.7069591111111113,86.32,85.48,18.86,36.704,9.4108,50,163.0,5,1,9,2020
2020-10-01,9.484,5.9,12.2,1.764659879352369,13.075999999999999,6.584,8.516,0.0,6.492000000000001,0.0,9.677,8.496017833333333,76.6,12.4,18.176,36.43,9.5358,50,165.0,3,0,10,2020
2020-10-02,13.546,12.0,15.0,0.6101889971516189,16.152,11.324000000000002,4.454,0.0,4.828,2.392,6.791399999999999,4.027050555555555,92.38,78.92,13.804,27.055999999999997,10.495,50,151.0,4,0,10,2020
2020-10-03,13.058,10.2,18.9,2.206122279068883,19.816,8.122,4.9639999999999995,0.0,11.694,0.0,18.1298,10.448950277777778,77.24,26.58,15.594000000000001,30.625999999999998,11.721400000000001,50,147.0,5,1,10,2020
2020-10-04,15.386,13.6,17.1,1.0480321696262138,18.268,12.798,2.614,0.0,5.47,2.9739999999999998,16.678600000000003,9.929385,89.3,76.6,15.542,32.366,13.0716,50,109.0,6,1,10,2020
2020-10-05,14.784,12.5,17.0,0.9920829458410073,17.474,12.144,3.216,0.0,5.33,5.843999999999999,20.1796,10.743653666666667,81.54,65.9,20.701999999999998,43.166000000000004,14.238399999999999,50,99.0,0,0,10,2020
2020-10-06,17.168,15.1,20.3,1.1258448075166692,21.928,12.824000000000002,1.006,0.0,9.104,0.0,28.905,13.637063277777777,70.6,42.6,22.605999999999998,45.474,14.951199999999998,50,110.0,1,0,10,2020
2020-10-07,22.951999999999998,18.0,27.4,2.1365851067456556,28.83,17.12,0.0,1.4380000000000002,11.71,0.0,29.202399999999997,13.639241166666666,63.04,2.34,21.478,42.86,14.8176,50,141.0,2,0,10,2020
2020-10-08,20.592,17.9,25.9,1.6540414327411785,25.331999999999997,17.04,0.002,0.2,8.292,0.024,23.0892,11.366827833333334,76.68,66.12,19.564,40.68,13.923,50,131.0,3,0,10,2020
2020-10-09,22.752,19.2,26.0,1.5514627725775045,29.908,16.637999999999998,0.0,1.122,13.27,0.0,21.45,11.47399888888889,55.14,27.78,16.232,34.868,12.663800000000002,50,144.0,4,0,10,2020
2020-10-10,18.285999999999998,16.0,21.9,1.434702557525925,24.625999999999998,13.94,0.45799999999999996,0.0,10.686,0.0,16.6906,10.355289166666667,73.84,12.58,20.445999999999998,39.47,11.366,50,121.0,5,1,10,2020
2020-10-11,12.97,10.9,16.3,1.1126819961200936,17.454,10.046,5.03,0.0,7.4079999999999995,0.004,11.1006,8.766910666666666,88.68,52.06,11.288,22.666,10.136000000000001,50,143.0,6,1,10,2020
2020-10-12,14.994000000000002,12.0,16.5,1.1040574519212565,16.22,13.306,3.0060000000000002,0.0,2.9139999999999997,21.58,3.1108,2.122086111111111,95.26,94.86,26.236,51.218,9.401,50,165.0,0,0,10,2020
2020-11-01,8.23,4.4,11.6,1.5213111960089039,13.718,4.492,9.77,0.0,9.226,0.0,9.9022,8.514798,73.86,6.9,14.164000000000001,27.62,9.5562,50,146.0,6,1,11,2020
2020-11-02,12.992,11.5,14.8,0.7779722465014616,16.062,10.527999999999999,5.008,0.0,5.534,0.012,8.184199999999999,5.056593666666666,89.68,90.1,12.524000000000001,24.808000000000003,10.5366,50,153.0,0,0,11,2020
2020-11-03,15.017999999999999,12.2,19.2,2.159335687716224,21.676,10.274000000000001,3.0180000000000002,0.0,11.402000000000001,0.0,17.8066,10.446143444444445,79.5,53.28,16.246,31.668000000000003,11.7652,50,146.0,1,0,11,2020
2020-11-04,14.675999999999998,13.1,16.8,0.9988891789566725,18.674,11.99,3.324,0.0,6.684,0.316,18.2858,10.109220277777778,84.3,75.12,18.486,37.584,13.1152,50,104.0,2,0,11,2020
2020-11-05,15.77,13.4,17.4,0.801338166533241,18.582,13.49,2.23,0.0,5.092,11.386,19.033,11.59412388888889,82.64,73.36,23.668000000000003,48.786,14.270999999999999,50,116.0,3,0,11,2020
2020-11-06,16.112000000000002,13.4,18.3,1.358817012503666,19.1,13.734000000000002,1.9040000000000001,0.0,5.3660000000000005,2.03,16.9312,8.864485,76.26,58.82,26.514,53.43,14.9596,50,105.0,4,0,11,2020
2020-11-07,25.17,19.1,28.7,2.306092197742709,32.09,19.064,0.0,3.3560000000000003,13.026,0.01,27.7654,13.259648777777777,58.58,14.68,18.938,38.534,14.798599999999999,50,126.0,5,1,11,2020
2020-11-08,20.552,17.9,23.8,1.2763532234536052,24.936,17.438,0.002,0.08,7.497999999999999,0.14800000000000002,20.398,10.662912277777778,78.08,75.92,18.355999999999998,39.104,13.886000000000001,50,133.0,6,1,11,2020
2020-11-09,22.688000000000002,19.1,26.4,1.8994779089346132,29.028000000000002,17.212,0.0,1.24,11.815999999999999,0.0,19.2728,11.197230777777778,57.3,59.0,14.912,32.22,12.622,50,144.0,0,0,11,2020
2020-11-10,17.89,14.5,22.8,2.1496321469839765,23.436,13.75,1.016,0.016,9.686,0.0,16.8924,10.436758277777779,55.3,2.48,22.06,43.378,11.3254,50,112.0,1,0,11,2020
2020-11-11,13.854000000000001,11.0,16.9,1.2428095228972467,18.244,10.292,4.146,0.0,7.952000000000001,0.0,9.287,7.511814222222222,82.26,69.5,14.645999999999999,28.101999999999997,10.1036,50,144.0,2,0,11,2020
